Trial Date & Time,Subject,Experiment Condition,Task,Step,Action Type,Total Time (s),#Visits,Note,Condition Code,Action Type Code, Task Name
7/8/2014 15:47,7,LG Tablet,5,7,title,2.247,1,,3,0,brake fluid
7/8/2014 15:47,7,LG Tablet,6,7,title,,,,3,0,coolant
7/8/2014 16:52,8,LG Tablet,4,8,manipulate,37.267,1,,3,2,headlight
7/8/2014 16:52,8,LG Tablet,3,4,manipulate,36.87,1,Doesn't remove filter,3,2,air filter
7/8/2014 16:52,8,LG Tablet,4,5,manipulate,22.644,1,,3,2,headlight
7/8/2014 16:52,8,LG Tablet,4,4,manipulate,16.688,1,,3,2,headlight
7/8/2014 16:52,8,LG Tablet,3,6,manipulate,13.962,1,,3,2,air filter
7/8/2014 16:52,8,LG Tablet,3,8,title,13.271,1,,3,0,air filter
7/8/2014 16:52,8,LG Tablet,4,3,manipulate,12.159,1,,3,2,headlight
7/8/2014 16:52,8,LG Tablet,4,7,manipulate,10.628,1,,3,2,headlight
7/8/2014 16:52,8,LG Tablet,4,2,locate,7.452,1,,3,1,headlight
7/8/2014 16:52,8,LG Tablet,3,3,manipulate,5.638,1,Hand holding tablet from falling off,3,2,air filter
7/8/2014 16:52,8,LG Tablet,4,6,compare,5.243,1,,3,3,headlight
7/8/2014 16:52,8,LG Tablet,3,7,manipulate,4.906,1,,3,2,air filter
7/8/2014 16:52,8,LG Tablet,3,5,compare,4.802,1,,3,3,air filter
7/8/2014 16:52,8,LG Tablet,3,2,locate,4.209,1,,3,1,air filter
7/8/2014 16:52,8,LG Tablet,4,1,title,2.908,1,,3,0,headlight
7/8/2014 16:52,8,LG Tablet,3,1,title,2.274,1,,3,0,air filter
7/8/2014 16:52,8,LG Tablet,4,9,title,,,,3,0,headlight
8/8/2014 9:54,9,LG Tablet,2,3,manipulate,39.043,1,Didn't read instructions well as tablet wasn't placed well (it was far),3,2,fuse (exterior)
8/8/2014 9:54,9,LG Tablet,1,8,manipulate,16.789,1,,3,2,engine oil
8/8/2014 9:54,9,LG Tablet,2,5,locate,13.789,1,Keeps moving a lot,3,1,fuse (exterior)
8/8/2014 9:54,9,LG Tablet,2,9,manipulate,12.049,1,,3,2,fuse (exterior)
8/8/2014 9:54,9,LG Tablet,1,4,manipulate,10.918,1,,3,2,engine oil
8/8/2014 9:54,9,LG Tablet,1,5,manipulate,10.915,1,,3,2,engine oil
8/8/2014 9:54,9,LG Tablet,1,6,manipulate,10.891,1,,3,2,engine oil
8/8/2014 9:54,9,LG Tablet,1,7,compare,9.933,1,,3,3,engine oil
8/8/2014 9:54,9,LG Tablet,2,2,locate,7.442,1,,3,1,fuse (exterior)
8/8/2014 9:54,9,LG Tablet,1,2,locate,7.197,1,,3,1,engine oil
8/8/2014 9:54,9,LG Tablet,1,9,title,6.939,1,,3,0,engine oil
8/8/2014 9:54,9,LG Tablet,2,8,manipulate,6.807,1,,3,2,fuse (exterior)
8/8/2014 9:54,9,LG Tablet,1,3,manipulate,4.823,1,,3,2,engine oil
8/8/2014 9:54,9,LG Tablet,2,7,compare,4.506,1,,3,3,fuse (exterior)
8/8/2014 9:54,9,LG Tablet,1,1,title,3.442,2,CLOSED the application during the practice,3,0,engine oil
8/8/2014 9:54,9,LG Tablet,2,6,manipulate,3.393,1,,3,2,fuse (exterior)
8/8/2014 9:54,9,LG Tablet,2,4,manipulate,3.037,1,,3,2,fuse (exterior)
8/8/2014 9:54,9,LG Tablet,2,1,title,2.883,1,,3,0,fuse (exterior)
8/8/2014 9:50,9,LG Tablet,1,1,title,,,CLOSED the application during the practice,3,0,engine oil
8/8/2014 9:50,9,LG Tablet,1,2,locate,,,,3,1,engine oil
8/8/2014 9:50,9,LG Tablet,1,3,manipulate,,,,3,2,engine oil
8/8/2014 9:50,9,LG Tablet,1,4,manipulate,,,,3,2,engine oil
8/8/2014 9:50,9,LG Tablet,1,5,manipulate,,,,3,2,engine oil
8/8/2014 9:50,9,LG Tablet,1,6,manipulate,,,,3,2,engine oil
8/8/2014 9:50,9,LG Tablet,1,7,compare,,,,3,3,engine oil
8/8/2014 9:50,9,LG Tablet,1,8,manipulate,,,,3,2,engine oil
8/8/2014 9:50,9,LG Tablet,1,9,title,,,,3,0,engine oil
8/8/2014 9:50,9,LG Tablet,2,1,title,,,,3,0,fuse (exterior)
8/8/2014 9:50,9,LG Tablet,2,2,locate,,,,3,1,fuse (exterior)
8/8/2014 9:50,9,LG Tablet,2,3,manipulate,,,Didn't read instructions well as tablet wasn't placed well (it was far),3,2,fuse (exterior)
8/8/2014 9:50,9,LG Tablet,2,4,manipulate,,,,3,2,fuse (exterior)
8/8/2014 9:50,9,LG Tablet,2,5,locate,,,Keeps moving a lot,3,1,fuse (exterior)
8/8/2014 9:50,9,LG Tablet,2,6,manipulate,,,,3,2,fuse (exterior)
8/8/2014 9:50,9,LG Tablet,2,7,compare,,,,3,3,fuse (exterior)
8/8/2014 9:50,9,LG Tablet,2,8,manipulate,,,,3,2,fuse (exterior)
8/8/2014 9:50,9,LG Tablet,2,9,manipulate,,,,3,2,fuse (exterior)
8/8/2014 9:50,9,LG Tablet,2,10,title,,,,3,0,fuse (exterior)
8/8/2014 9:54,9,LG Tablet,2,10,title,,,,3,0,fuse (exterior)
8/8/2014 11:27,10,LG Tablet,8,4,locate,38.389,1,,3,1,fuse (interior)
8/8/2014 11:27,10,LG Tablet,7,6,compare,36.748,1,,3,3,battery
8/8/2014 11:27,10,LG Tablet,8,3,manipulate,30.693,1,Tablet on car seat,3,2,fuse (interior)
8/8/2014 11:27,10,LG Tablet,7,4,manipulate,28.398,1,Asks about where to put tablet,3,2,battery
8/8/2014 11:27,10,LG Tablet,7,5,manipulate,20.999,1,,3,2,battery
8/8/2014 11:27,10,LG Tablet,8,2,locate,16.852,1,,3,1,fuse (interior)
8/8/2014 11:27,10,LG Tablet,7,3,manipulate,16.371,2,Tablet in one hand so tricky to connect to terminal,3,2,battery
8/8/2014 11:27,10,LG Tablet,7,2,locate,14.113,2,,3,1,battery
8/8/2014 11:27,10,LG Tablet,8,6,compare,13.003,1,,3,3,fuse (interior)
8/8/2014 11:27,10,LG Tablet,8,7,manipulate,12.113,1,,3,2,fuse (interior)
8/8/2014 11:27,10,LG Tablet,7,7,manipulate,8.288,1,,3,2,battery
8/8/2014 11:27,10,LG Tablet,7,8,manipulate,6.759,1,,3,2,battery
8/8/2014 11:27,10,LG Tablet,8,5,manipulate,3.209,1,"Pulls wrong fuse out, Then looks again and pull right fuse",3,2,fuse (interior)
8/8/2014 11:27,10,LG Tablet,8,1,title,2.807,1,,3,0,fuse (interior)
8/8/2014 11:27,10,LG Tablet,7,9,title,2.182,1,,3,0,battery
8/8/2014 11:27,10,LG Tablet,7,1,title,1.893,1,,3,0,battery
8/8/2014 11:27,10,LG Tablet,8,8,manipulate,,,,3,2,fuse (interior)
8/8/2014 11:27,10,LG Tablet,8,9,title,,,,3,0,fuse (interior)
8/8/2014 15:06,11,LG Tablet,6,5,manipulate,54.421,1,"Tablet almost fell from engine, Hanging dangerously",3,2,coolant
8/8/2014 15:06,11,LG Tablet,5,3,manipulate,18.625,1,tablet in one hand,3,2,brake fluid
8/8/2014 15:06,11,LG Tablet,5,4,locate,17.179,1,,3,1,brake fluid
8/8/2014 15:06,11,LG Tablet,5,6,manipulate,12.395,1,,3,2,brake fluid
8/8/2014 15:06,11,LG Tablet,5,2,locate,10.769,1,,3,1,brake fluid
8/8/2014 15:06,11,LG Tablet,6,6,manipulate,10.725,1,,3,2,coolant
8/8/2014 15:06,11,LG Tablet,5,5,compare,6.643,1,,3,3,brake fluid
8/8/2014 15:06,11,LG Tablet,6,3,locate,5.519,1,,3,1,coolant
8/8/2014 15:06,11,LG Tablet,6,2,locate,4.103,1,,3,1,coolant
8/8/2014 15:06,11,LG Tablet,6,4,compare,3.569,1,,3,3,coolant
8/8/2014 15:06,11,LG Tablet,5,1,title,3.159,1,,3,0,brake fluid
8/8/2014 15:06,11,LG Tablet,5,7,title,2.557,1,,3,0,brake fluid
8/8/2014 15:06,11,LG Tablet,6,1,title,2.2,1,,3,0,coolant
8/8/2014 15:06,11,LG Tablet,6,7,title,,,,3,0,coolant
8/8/2014 16:01,12,LG Tablet,4,8,manipulate,71.334,1,,3,2,headlight
8/8/2014 16:01,12,LG Tablet,3,4,manipulate,34.216,1,,3,2,air filter
8/8/2014 16:01,12,LG Tablet,4,5,manipulate,29.843,1,,3,2,headlight
8/8/2014 16:01,12,LG Tablet,4,4,manipulate,27.226,1,Puts tablet far so reaching out long every time,3,2,headlight
8/8/2014 16:01,12,LG Tablet,3,3,manipulate,22.716,1,Tablet on engine,3,2,air filter
8/8/2014 16:01,12,LG Tablet,3,6,manipulate,21.541,1,,3,2,air filter
8/8/2014 16:01,12,LG Tablet,4,7,manipulate,19.659,1,,3,2,headlight
8/8/2014 16:01,12,LG Tablet,4,3,manipulate,15.861,1,"Clamp comes out, Spends time in the end to fix the clamp",3,2,headlight
8/8/2014 16:01,12,LG Tablet,3,8,title,10.439,1,,3,0,air filter
8/8/2014 16:01,12,LG Tablet,4,6,compare,7.013,1,,3,3,headlight
8/8/2014 16:01,12,LG Tablet,3,2,locate,4.918,1,Tablet in one hand,3,1,air filter
8/8/2014 16:01,12,LG Tablet,4,2,locate,4.752,1,,3,1,headlight
8/8/2014 16:01,12,LG Tablet,3,5,compare,3.671,1,,3,3,air filter
8/8/2014 16:01,12,LG Tablet,3,7,manipulate,2.359,1,,3,2,air filter
8/8/2014 16:01,12,LG Tablet,3,1,title,2.223,1,,3,0,air filter
8/8/2014 16:01,12,LG Tablet,4,1,title,1.62,1,,3,0,headlight
8/8/2014 16:01,12,LG Tablet,4,9,title,,,,3,0,headlight
8/8/2014 16:43,13,LG Tablet,2,3,manipulate,49.381,1,,3,2,fuse (exterior)
8/8/2014 16:43,13,LG Tablet,1,7,compare,19.351,1,,3,3,engine oil
8/8/2014 16:43,13,LG Tablet,2,5,locate,18.07,1,Image wasn't clear so took tablet with both hands,3,1,fuse (exterior)
8/8/2014 16:43,13,LG Tablet,1,4,manipulate,18.017,1,,3,2,engine oil
8/8/2014 16:43,13,LG Tablet,2,9,manipulate,17.419,1,,3,2,fuse (exterior)
8/8/2014 16:43,13,LG Tablet,1,9,title,16.229,1,,3,0,engine oil
8/8/2014 16:43,13,LG Tablet,1,5,manipulate,10.691,1,,3,2,engine oil
8/8/2014 16:43,13,LG Tablet,2,7,compare,9.239,1,,3,3,fuse (exterior)
8/8/2014 16:43,13,LG Tablet,1,8,manipulate,8.322,1,,3,2,engine oil
8/8/2014 16:43,13,LG Tablet,2,4,manipulate,7.239,1,,3,2,fuse (exterior)
8/8/2014 16:43,13,LG Tablet,2,8,manipulate,6.622,1,,3,2,fuse (exterior)
8/8/2014 16:43,13,LG Tablet,1,2,locate,5.993,1,Tablet on edge of engine,3,1,engine oil
8/8/2014 16:43,13,LG Tablet,1,3,manipulate,5.819,1,,3,2,engine oil
8/8/2014 16:43,13,LG Tablet,2,6,manipulate,5.784,1,,3,2,fuse (exterior)
8/8/2014 16:43,13,LG Tablet,2,1,title,5.096,1,,3,0,fuse (exterior)
8/8/2014 16:43,13,LG Tablet,2,2,locate,4.945,1,Tablet on edge,3,1,fuse (exterior)
8/8/2014 16:43,13,LG Tablet,1,1,title,4.123,1,,3,0,engine oil
8/8/2014 16:43,13,LG Tablet,1,6,manipulate,3.858,1,,3,2,engine oil
8/8/2014 16:43,13,LG Tablet,2,10,title,,,,3,0,fuse (exterior)
,2,Paper,5,1,title,2,,,,,Brake Fluid check
,2,Paper,5,2,locate,12.29,,,,,Brake Fluid check
,2,Paper,5,3,manipulate,8.48,,,,,Brake Fluid check
,2,Paper,5,4,locate,13.27,,,,,Brake Fluid check
,2,Paper,5,5,compare,8.33,,,,,Brake Fluid check
,2,Paper,5,6,manipulate,16.56,,,,,Brake Fluid check
,2,Paper,5,7,title,1.11,,,,,Brake Fluid check
,2,Paper,6,1,title,2.62,,,,,Coolant Level check
,2,Paper,6,2,locate,8.68,,,,,Coolant Level check
,2,Paper,6,3,locate,4.11,,,,,Coolant Level check
,2,Paper,6,4,compare,6.03,,,,,Coolant Level check
,2,Paper,6,5,manipulate,50.29,,,,,Coolant Level check
,2,Paper,6,6,manipulate,3.25,,,,,Coolant Level check
,2,Paper,6,7,title,2.24,,,,,Coolant Level check
,3,Paper,3,1,,,,,,,Air Filter check
,3,Paper,3,2,,,,,,,Air Filter check
,3,Paper,3,3,,,,,,,Air Filter check
,3,Paper,3,4,,,,,,,Air Filter check
,3,Paper,3,5,,,,,,,Air Filter check
,3,Paper,3,6,,,,,,,Air Filter check
,3,Paper,4,1,,,,,,,Head Light check
,3,Paper,4,2,,,,,,,Head Light check
,3,Paper,4,3,,,,,,,Head Light check
,3,Paper,4,4,,,,,,,Head Light check
,3,Paper,4,5,,,,,,,Head Light check
,3,Paper,4,6,,,,,,,Head Light check
,3,Paper,4,7,,,,,,,Head Light check
,4,Paper,1,1,title,1.19,,,,,Engine Oil check
,4,Paper,1,2,locate,3.03,,,,,Engine Oil check
,4,Paper,1,3,manipulate,11.23,,,,,Engine Oil check
,4,Paper,1,4,manipulate,15.25,,,,,Engine Oil check
,4,Paper,1,5,manipulate,11.2,,,,,Engine Oil check
,4,Paper,1,6,manipulate,3.45,,,,,Engine Oil check
,4,Paper,1,7,compare,12.26,,,,,Engine Oil check
,4,Paper,1,8,manipulate,11.02,,,,,Engine Oil check
,4,Paper,1,9,title,3.26,,,,,Engine Oil check
,4,Paper,2,1,title,2.1,,,,,Fuse Box (exterior) check
,4,Paper,2,2,locate,8.13,,,,,Fuse Box (exterior) check
,4,Paper,2,3,manipulate,7.21,,,,,Fuse Box (exterior) check
,4,Paper,2,4,manipulate,11.04,,,,,Fuse Box (exterior) check
,4,Paper,2,5,locate,48.27,,,,,Fuse Box (exterior) check
,4,Paper,2,6,manipulate,6.27,,,,,Fuse Box (exterior) check
,4,Paper,2,7,compare,15.12,,,,,Fuse Box (exterior) check
,4,Paper,2,8,manipulate,6.12,,,,,Fuse Box (exterior) check
,4,Paper,2,9,manipulate,12.11,,,,,Fuse Box (exterior) check
,4,Paper,2,10,title,5.19,,,,,Fuse Box (exterior) check
,5,Paper,7,1,title,2.32,,,,,Battery Level check
,5,Paper,7,2,locate,8.15,,,,,Battery Level check
,5,Paper,7,3,manipulate,9.25,,,,,Battery Level check
,5,Paper,7,4,manipulate,20,,,,,Battery Level check
,5,Paper,7,5,manipulate,7.13,,,,,Battery Level check
,5,Paper,7,6,compare,14.1,,,,,Battery Level check
,5,Paper,7,7,manipulate,7.1,,,,,Battery Level check
,5,Paper,7,8,manipulate,4.12,,,,,Battery Level check
,5,Paper,7,9,title,18.06,,,,,Battery Level check
,5,Paper,8,1,title,1.25,,,,,Fuse Box (interior) check
,5,Paper,8,2,locate,18.12,,,,,Fuse Box (interior) check
,5,Paper,8,3,manipulate,25.29,,,,,Fuse Box (interior) check
,5,Paper,8,4,locate,7.06,,,,,Fuse Box (interior) check
,5,Paper,8,5,manipulate,7.07,,,,,Fuse Box (interior) check
,5,Paper,8,6,compare,11.26,,,,,Fuse Box (interior) check
,5,Paper,8,7,manipulate,16.12,,,,,Fuse Box (interior) check
,5,Paper,8,8,manipulate,14.16,,,,,Fuse Box (interior) check
,5,Paper,8,9,title,1.24,,,,,Fuse Box (interior) check
,6,Paper,5,1,title,3.19,,,,,Brake Fluid check
,6,Paper,5,2,locate,23.06,,,,,Brake Fluid check
,6,Paper,5,3,manipulate,27.05,,,,,Brake Fluid check
,6,Paper,5,4,locate,37.01,,,,,Brake Fluid check
,6,Paper,5,5,compare,16.15,,,,,Brake Fluid check
,6,Paper,5,6,manipulate,2.23,,,,,Brake Fluid check
,6,Paper,5,7,title,6.07,,,,,Brake Fluid check
,6,Paper,6,1,title,3.13,,,,,Coolant Level check
,6,Paper,6,2,locate,30.16,,,,,Coolant Level check
,6,Paper,6,3,locate,19.34,,,,,Coolant Level check
,6,Paper,6,4,compare,2.22,,,,,Coolant Level check
,6,Paper,6,5,manipulate,12.07,,,,,Coolant Level check
,6,Paper,6,6,manipulate,21.07,,,,,Coolant Level check
,6,Paper,6,7,title,13,,,,,Coolant Level check
,7,Paper,3,1,title,2.54,,,,,Air Filter check
,7,Paper,3,2,locate,7.01,,,,,Air Filter check
,7,Paper,3,3,manipulate,18.06,,,,,Air Filter check
,7,Paper,3,4,manipulate,14.11,,,,,Air Filter check
,7,Paper,3,5,compare,4.22,,,,,Air Filter check
,7,Paper,3,6,manipulate,19.13,,,,,Air Filter check
,7,Paper,3,7,manipulate,1.19,,,,,Air Filter check
,7,Paper,3,8,title,4.04,,,,,Air Filter check
,7,Paper,4,1,title,1.15,,,,,Head Light check
,7,Paper,4,2,locate,15.03,,,,,Head Light check
,7,Paper,4,3,manipulate,15.18,,,,,Head Light check
,7,Paper,4,4,manipulate,0.28,,,,,Head Light check
,7,Paper,4,5,manipulate,12.1,,,,,Head Light check
,7,Paper,4,6,compare,18.26,,,,,Head Light check
,7,Paper,4,7,manipulate,3.26,,,,,Head Light check
,7,Paper,4,8,manipulate,20.15,,,,,Head Light check
,7,Paper,4,9,title,1.13,,,,,Head Light check
,8,Paper,1,1,title,2.21,,,,,Engine Oil check
,8,Paper,1,2,locate,6.19,,,,,Engine Oil check
,8,Paper,1,3,manipulate,1.14,,,,,Engine Oil check
,8,Paper,1,4,manipulate,22.06,,,,,Engine Oil check
,8,Paper,1,5,manipulate,5.28,,,,,Engine Oil check
,8,Paper,1,6,manipulate,5.15,,,,,Engine Oil check
,8,Paper,1,7,compare,18.25,,,,,Engine Oil check
,8,Paper,1,8,manipulate,17.25,,,,,Engine Oil check
,8,Paper,1,9,title,1.33,,,,,Engine Oil check
,8,Paper,2,1,title,2.12,,,,,Fuse Box (exterior) check
,8,Paper,2,2,locate,9.14,,,,,Fuse Box (exterior) check
,8,Paper,2,3,manipulate,3.14,,,,,Fuse Box (exterior) check
,8,Paper,2,4,manipulate,8.05,,,,,Fuse Box (exterior) check
,8,Paper,2,5,locate,10.04,,,,,Fuse Box (exterior) check
,8,Paper,2,6,manipulate,3.25,,,,,Fuse Box (exterior) check
,8,Paper,2,7,compare,12.25,,,,,Fuse Box (exterior) check
,8,Paper,2,8,manipulate,6.1,,,,,Fuse Box (exterior) check
,8,Paper,2,9,manipulate,2.26,,,,,Fuse Box (exterior) check
,8,Paper,2,10,title,17.06,,,,,Fuse Box (exterior) check
,9,Paper,7,1,title,8.07,,,,,Battery Level check
,9,Paper,7,2,locate,32.2,,,,,Battery Level check
,9,Paper,7,3,manipulate,0,,,,,Battery Level check
,9,Paper,7,4,manipulate,54.1,,,,,Battery Level check
,9,Paper,7,5,manipulate,1.29,,,,,Battery Level check
,9,Paper,7,6,compare,13.18,,,,,Battery Level check
,9,Paper,7,7,manipulate,15.13,,,,,Battery Level check
,9,Paper,7,8,manipulate,3.28,,,,,Battery Level check
,9,Paper,7,9,title,2.05,,,,,Battery Level check
,9,Paper,8,1,title,15.07,,,,,Fuse Box (interior) check
,9,Paper,8,2,locate,78.25,,,,,Fuse Box (interior) check
,9,Paper,8,3,manipulate,16.02,,,,,Fuse Box (interior) check
,9,Paper,8,4,locate,24.2,,,,,Fuse Box (interior) check
,9,Paper,8,5,manipulate,3.03,,,,,Fuse Box (interior) check
,9,Paper,8,6,compare,11.05,,,,,Fuse Box (interior) check
,9,Paper,8,7,manipulate,1.26,,,,,Fuse Box (interior) check
,9,Paper,8,8,manipulate,4.02,,,,,Fuse Box (interior) check
,9,Paper,8,9,title,3.26,,,,,Fuse Box (interior) check
,10,Paper,5,1,title,2.22,,,,,Brake Fluid check
,10,Paper,5,2,locate,23.19,,,,,Brake Fluid check
,10,Paper,5,3,manipulate,20.12,,,,,Brake Fluid check
,10,Paper,5,4,locate,32,,,,,Brake Fluid check
,10,Paper,5,5,compare,40.29,,,,,Brake Fluid check
,10,Paper,5,6,manipulate,8.03,,,,,Brake Fluid check
,10,Paper,5,7,title,3.28,,,,,Brake Fluid check
,10,Paper,6,1,title,1.04,,,,,Coolant Level check
,10,Paper,6,2,locate,6.22,,,,,Coolant Level check
,10,Paper,6,3,locate,10.18,,,,,Coolant Level check
,10,Paper,6,4,compare,9.08,,,,,Coolant Level check
,10,Paper,6,5,manipulate,90.03,,,,,Coolant Level check
,10,Paper,6,6,manipulate,14.13,,,,,Coolant Level check
,10,Paper,6,7,title,2.21,,,,,Coolant Level check
,11,Paper,3,1,title,,,,,,Air Filter check
,11,Paper,3,2,locate,,,,,,Air Filter check
,11,Paper,3,3,manipulate,13.1,,,,,Air Filter check
,11,Paper,3,4,manipulate,32.03,,,,,Air Filter check
,11,Paper,3,5,compare,5.01,,,,,Air Filter check
,11,Paper,3,6,manipulate,11.21,,,,,Air Filter check
,11,Paper,3,7,manipulate,17.23,,,,,Air Filter check
,11,Paper,3,8,title,3.04,,,,,Air Filter check
,11,Paper,4,1,title,2.07,,,,,Head Light check
,11,Paper,4,2,locate,23.18,,,,,Head Light check
,11,Paper,4,3,manipulate,11.23,,,,,Head Light check
,11,Paper,4,4,manipulate,6.1,,,,,Head Light check
,11,Paper,4,5,manipulate,22.09,,,,,Head Light check
,11,Paper,4,6,compare,8.06,,,,,Head Light check
,11,Paper,4,7,manipulate,15.03,,,,,Head Light check
,11,Paper,4,8,manipulate,59.17,,,,,Head Light check
,11,Paper,4,9,title,3.26,,,,,Head Light check
,12,Paper,1,1,title,3.25,,,,,Engine Oil check
,12,Paper,1,2,locate,2.27,,,,,Engine Oil check
,12,Paper,1,3,manipulate,4.11,,,,,Engine Oil check
,12,Paper,1,4,manipulate,2.2,,,,,Engine Oil check
,12,Paper,1,5,manipulate,2.26,,,,,Engine Oil check
,12,Paper,1,6,manipulate,29.07,,,,,Engine Oil check
,12,Paper,1,7,compare,35.1,,,,,Engine Oil check
,12,Paper,1,8,manipulate,2.1,,,,,Engine Oil check
,12,Paper,1,9,title,3.09,,,,,Engine Oil check
,12,Paper,2,1,title,3.02,,,,,Fuse Box (exterior) check
,12,Paper,2,2,locate,7.15,,,,,Fuse Box (exterior) check
,12,Paper,2,3,manipulate,7.11,,,,,Fuse Box (exterior) check
,12,Paper,2,4,manipulate,6.03,,,,,Fuse Box (exterior) check
,12,Paper,2,5,locate,23.19,,,,,Fuse Box (exterior) check
,12,Paper,2,6,manipulate,6.18,,,,,Fuse Box (exterior) check
,12,Paper,2,7,compare,22.04,,,,,Fuse Box (exterior) check
,12,Paper,2,8,manipulate,7.19,,,,,Fuse Box (exterior) check
,12,Paper,2,9,manipulate,24.15,,,,,Fuse Box (exterior) check
,12,Paper,2,10,title,1.03,,,,,Fuse Box (exterior) check
,13,Paper,7,1,title,2.19,,,,,Battery Level check
,13,Paper,7,2,locate,19.12,,,,,Battery Level check
,13,Paper,7,3,manipulate,20.2,,,,,Battery Level check
,13,Paper,7,4,manipulate,14.6,,,,,Battery Level check
,13,Paper,7,5,manipulate,13.18,,,,,Battery Level check
,13,Paper,7,6,compare,26.11,,,,,Battery Level check
,13,Paper,7,7,manipulate,15.02,,,,,Battery Level check
,13,Paper,7,8,manipulate,5.25,,,,,Battery Level check
,13,Paper,7,9,title,5.24,,,,,Battery Level check
,13,Paper,8,1,title,2.27,,,,,Fuse Box (interior) check
,13,Paper,8,2,locate,13.02,,,,,Fuse Box (interior) check
,13,Paper,8,3,manipulate,23,,,,,Fuse Box (interior) check
,13,Paper,8,4,locate,16.04,,,,,Fuse Box (interior) check
,13,Paper,8,5,manipulate,6.07,,,,,Fuse Box (interior) check
,13,Paper,8,6,compare,6.18,,,,,Fuse Box (interior) check
,13,Paper,8,7,manipulate,12.21,,,,,Fuse Box (interior) check
,13,Paper,8,8,manipulate,11.16,,,,,Fuse Box (interior) check
,13,Paper,8,9,title,0.25,,,,,Fuse Box (interior) check
